restaurant_id,id_place,url_place,title,category,address,phone_number,complete_phone_number,domain,url,stars,reviews,district,lat,long,category_clean,is_high_volume,distance_to_center_km,title_length,has_anomaly,popularity_score,quality_tier,review_tier
802,ChIJOVJFD0PIBZERHYnG9bxGC8g,https://www.google.com/maps/place/?q=place_id:ChIJOVJFD0PIBZERHYnG9bxGC8g,DSala Caffè,Cafetería,"C. Los Libertadores 143, San Isidro 15073",No disponible,No disponible,No disponible,No disponible,4.4,326,San_Isidro,-12.0994157,-77.037004,Cafetería,False,5.919806043101348,11,False,4.96,Muy Bueno,Medio
804,ChIJd9rjqJTHBZERSTKI7r6ftz4,https://www.google.com/maps/place/?q=place_id:ChIJd9rjqJTHBZERSTKI7r6ftz4,La Basilica 640,Restaurante,"Av. Primavera 640, Santiago de Surco 15037",965 333 676,+51 965 333 676,labasilica640.pe,http://labasilica640.pe/,4.4,3022,Surco,-12.1111414,-76.9867527,Restaurante,False,9.505093206871457,15,False,5.85,Muy Bueno,Muy Alto
805,ChIJLfR_kRu4BZERggRmo_92eTo,https://www.google.com/maps/place/?q=place_id:ChIJLfR_kRu4BZERggRmo_92eTo,Señorío De Surco,Restaurante,"Jirón Tacna 276, Santiago de Surco 15049",No disponible,No disponible,No disponible,No disponible,4.3,589,Surco,-12.1440338,-77.0037756,Restaurante,False,11.670985035531379,16,False,5.13,Muy Bueno,Alto
806,ChIJZ86UORTHBZERX8b86-Eow3A,https://www.google.com/maps/place/?q=place_id:ChIJZ86UORTHBZERX8b86-Eow3A,Donde Felipe,Restaurante de cocina española,"Av. Caminos del Inca 1005, Lima 15038",999 582 309,+51 999 582 309,www.dondefelipe.pe,http://www.dondefelipe.pe/,4.5,332,Surco,-12.120712500000002,-76.9875974,Restaurante,False,10.27555166479106,12,False,5.02,Muy Bueno,Medio
807,ChIJjwIKlBu4BZERhes86GLuTJY,https://www.google.com/maps/place/?q=place_id:ChIJjwIKlBu4BZERhes86GLuTJY,Surco Tradición,Restaurante,"Jirón Tacna 278, Santiago de Surco 15086",(01) 2470929,+51 1 2470929,No disponible,No disponible,4.2,262,Surco,-12.1441202,-77.0036859,Restaurante,False,11.683587245820675,15,False,4.75,Muy Bueno,Medio
808,ChIJiXPv7xu4BZERokXJo7GWlFo,https://www.google.com/maps/place/?q=place_id:ChIJiXPv7xu4BZERokXJo7GWlFo,La Jarana De Surco,Restaurante,"Batalla de Ayacucho, 354 Santiago de Surco, Distrito de Lima 15049",(01) 2529008,+51 1 2529008,No disponible,No disponible,4.2,667,Surco,-12.1450793,-77.0037772,Restaurante,False,11.778759740184588,18,False,5.12,Muy Bueno,Alto
809,ChIJv-ROswfHBZERffREXVmcM5k,https://www.google.com/maps/place/?q=place_id:ChIJv-ROswfHBZERffREXVmcM5k,Anticucheria Dkyara - Surco,Restaurante,"Av. Caminos del Inca 1547, Santiago de Surco 15039",991 820 897,+51 991 820 897,No disponible,No disponible,4.7,89,Surco,-12.1255025,-76.9826461,Restaurante,False,11.030796213147175,27,False,4.62,Excelente,Bajo
810,ChIJvxHeyJ7HBZERKoroHS8VRHM,https://www.google.com/maps/place/?q=place_id:ChIJvxHeyJ7HBZERKoroHS8VRHM,Cavenecia Steakhouse Surco,Restaurante de carnes asadas,"Av La Encalada 915, Santiago de Surco 15023",933 175 976,+51 933 175 976,No disponible,No disponible,4.3,73,Surco,-12.1066324,-76.9716677,Parrilla,False,10.346096841751155,26,False,4.3,Muy Bueno,Bajo
811,ChIJf9elubK5BZERj3R0xNiKLl8,https://www.google.com/maps/place/?q=place_id:ChIJf9elubK5BZERj3R0xNiKLl8,Tomoya Izakaya - Taberna Japonesa Surco,Restaurante,"Av. Caminos del Inca 2032, Santiago de Surco 15039",932 776 593,+51 932 776 593,www.tomoya.pe,https://www.tomoya.pe/,4.9,151,Surco,-12.1302495,-76.9822499,Restaurante,False,11.480348131466352,39,False,4.95,Excelente,Medio
812,ChIJkyUCa2u4BZER96N5qp3yE_Q,https://www.google.com/maps/place/?q=place_id:ChIJkyUCa2u4BZER96N5qp3yE_Q,Fuego Santo - Parrillas y Saltados,Restaurante,"Av. Caminos del Inca 3440, Santiago de Surco 15039",972 330 438,+51 972 330 438,www.facebook.com,https://www.facebook.com/fuegosantolima/,4.2,402,Surco,-12.1457599,-76.9858402,Restaurante,False,12.712678634781932,34,False,4.92,Muy Bueno,Medio
813,ChIJKa7ikRu4BZERbixAUvsEhA4,https://www.google.com/maps/place/?q=place_id:ChIJKa7ikRu4BZERbixAUvsEhA4,El Tizon de Surco,Restaurante,"Jirón Tacna 222, Santiago de Surco 15049",(01) 2471376,+51 1 2471376,No disponible,No disponible,4.4,127,Surco,-12.14394,-77.0040259,Restaurante,False,11.651025750122123,17,False,4.58,Muy Bueno,Medio
814,ChIJWa-k4PHHBZERoca-eWL8eI8,https://www.google.com/maps/place/?q=place_id:ChIJWa-k4PHHBZERoca-eWL8eI8,Olivia Restaurante Bar,Restaurante,"C. Aricota 109, Santiago de Surco 15038",989 697 216,+51 989 697 216,instagram.com,https://instagram.com/olivia_restaurante_bar?igshid=YmMyMTA2M2Y=,4.5,776,Surco,-12.1147031,-76.991997,Restaurante,False,9.448870210282053,22,False,5.36,Muy Bueno,Alto
816,ChIJp-VOI_W3BZERfLKkdQksUsE,https://www.google.com/maps/place/?q=place_id:ChIJp-VOI_W3BZERfLKkdQksUsE,Restaurante Farolito de Surco,Restaurante,"Av. Camino Real 315, Santiago de Surco 15073",(01) 2471021,+51 1 2471021,No disponible,No disponible,4.4,1274,Surco,-12.1506747,-77.01249210000002,Restaurante,False,12.053486812032784,29,False,5.5,Muy Bueno,Muy Alto
818,ChIJpdDhMIrHBZERbJDnmh1BWmY,https://www.google.com/maps/place/?q=place_id:ChIJpdDhMIrHBZERbJDnmh1BWmY,Piazza - Surco,Restaurante,"Av. Caminos del Inca 1573, Santiago de Surco 15039",963 302 286,+51 963 302 286,piazzarestobar.com,http://piazzarestobar.com/,4.3,2717,Surco,-12.1257005,-76.982534,Restaurante,False,11.055822920662894,14,False,5.74,Muy Bueno,Muy Alto
819,ChIJ_znoAHG5BZER1hv09atORcI,https://www.google.com/maps/place/?q=place_id:ChIJ_znoAHG5BZER1hv09atORcI,El Tizón - Anticucheria,Restaurante,"051, Jr. Loma Umbrosa 421, Santiago de Surco 15023",915 181 416,+51 915 181 416,www.instagram.com,https://www.instagram.com/eltizon.restaurante/?hl=es,4.8,89,Surco,-12.1391493,-76.9883268,Restaurante,False,11.939474011903805,23,False,4.68,Excelente,Bajo
820,ChIJ-wBWgbvHBZER09l6mCZQvDw,https://www.google.com/maps/place/?q=place_id:ChIJ-wBWgbvHBZER09l6mCZQvDw,La Terraza De la Encalada,Restaurante,"Av La Encalada 1085, Santiago de Surco 15023",986 113 548,+51 986 113 548,www.facebook.com,https://www.facebook.com/laterrazadelaencalada,4.2,538,Surco,-12.1054482,-76.9712595,Restaurante,False,10.296548745830089,25,False,5.04,Muy Bueno,Alto
821,ChIJB4rmnpTHBZERcsHBlzqiJA8,https://www.google.com/maps/place/?q=place_id:ChIJB4rmnpTHBZERcsHBlzqiJA8,La Bodega de la Trattoria,Restaurante italiano,"Av. Primavera 712, Santiago de Surco 15038",(01) 4120731,+51 1 4120731,No disponible,No disponible,4.3,2141,Surco,-12.111113,-76.985694,Italiano,False,9.580057294255102,25,False,5.65,Muy Bueno,Muy Alto
822,ChIJpXAhflzHBZERMk0VpPyWr4s,https://www.google.com/maps/place/?q=place_id:ChIJpXAhflzHBZERMk0VpPyWr4s,Isolina,Restaurante peruano,"El Polo 605, Lima 15023",943 833 031,+51 943 833 031,isolina.pe,https://isolina.pe/,4.6,638,Surco,-12.1022657,-76.97218939999999,Peruano,False,9.994212960784688,7,False,5.34,Excelente,Alto
823,ChIJv4gWtpbHBZER8zaPY9KhChE,https://www.google.com/maps/place/?q=place_id:ChIJv4gWtpbHBZER8zaPY9KhChE,La Folie - Chacarilla,Restaurante,"Av. Primavera 1070, Santiago de Surco 15039",987 204 262,+51 987 204 262,www.lafoliecafe.com,https://www.lafoliecafe.com/,4.4,2013,Surco,-12.1106546,-76.9801846,Restaurante,False,9.958711865599806,21,False,5.68,Muy Bueno,Muy Alto
824,ChIJQz9Wqhq4BZERRbtF122FZ3E,https://www.google.com/maps/place/?q=place_id:ChIJQz9Wqhq4BZERRbtF122FZ3E,Villa Chicken,Restaurante,"Doña Rosa 144, Santiago de Surco 15049",(01) 2737082,+51 1 2737082,www.villachicken.com.pe,http://www.villachicken.com.pe/,4.3,3435,Surco,-12.14026,-76.9988566,Restaurante,False,11.503757464666275,13,False,5.84,Muy Bueno,Muy Alto
826,ChIJo8-qmmvHBZERw0fsUEtvA98,https://www.google.com/maps/place/?q=place_id:ChIJo8-qmmvHBZERw0fsUEtvA98,Doomo Saltado,Restaurante,"Av. Caminos del Inca 1418, Santiago de Surco 15039",(01) 4711000,+51 1 4711000,doomosaltado.pe,https://doomosaltado.pe/,4.5,496,Surco,-12.124416300000002,-76.9843599,Restaurante,False,10.819959995579405,13,False,5.18,Muy Bueno,Medio
827,ChIJdSxm55jHBZERc-r07ZKYqbM,https://www.google.com/maps/place/?q=place_id:ChIJdSxm55jHBZERc-r07ZKYqbM,La Preferida,Restaurante,"Av La Encalada 908, Santiago de Surco 15023",(01) 3589049,+51 1 3589049,www.restaurantelapreferida.com,https://www.restaurantelapreferida.com/index.php,4.4,1254,Surco,-12.107442,-76.9715858,Restaurante,False,10.411295899662596,12,False,5.49,Muy Bueno,Muy Alto
828,ChIJJxgIlu3HBZERJG5Oe49JTEM,https://www.google.com/maps/place/?q=place_id:ChIJJxgIlu3HBZERJG5Oe49JTEM,La Comitiva Restaurant,Restaurante,"Av. Caminos del Inca 1617, Santiago de Surco 15039",922 693 523,+51 922 693 523,No disponible,No disponible,4.7,264,Surco,-12.1262136,-76.9819395,Restaurante,False,11.141111087292755,22,False,5.05,Excelente,Medio
829,ChIJMaCOgKLHBZER5PPE79-Iehg,https://www.google.com/maps/place/?q=place_id:ChIJMaCOgKLHBZER5PPE79-Iehg,Kilo El Polo Surco,Restaurante,"El Polo 418, Santiago de Surco 15023",933 527 191,+51 933 527 191,www.kilo.com.pe,http://www.kilo.com.pe/,4.4,1857,Surco,-12.1050025,-76.9729247,Restaurante,False,10.122816943157455,18,False,5.65,Muy Bueno,Muy Alto
830,ChIJ-22v7hu4BZERnQGhP_eyrG4,https://www.google.com/maps/place/?q=place_id:ChIJ-22v7hu4BZERnQGhP_eyrG4,El Torito,Restaurante,"Jr, Jirón Batalla de Ayacucho 400, Santiago de Surco 15049",(01) 2474018,+51 1 2474018,web.facebook.com,https://web.facebook.com/eltoritodesurco/,4.1,553,Surco,-12.1447739,-77.0035869,Restaurante,False,11.755047481714138,9,False,4.99,Muy Bueno,Alto
831,ChIJDS2avZTHBZERLu6SNZvnZDI,https://www.google.com/maps/place/?q=place_id:ChIJDS2avZTHBZERLu6SNZvnZDI,Al Asador - Restaurante,Restaurante,"Av. Primavera 679, San Borja 15037",No disponible,No disponible,www.alasador.com,http://www.alasador.com/,4.3,1584,Surco,-12.1104583,-76.98598059999999,Restaurante,False,9.50454961047112,23,False,5.53,Muy Bueno,Muy Alto
832,ChIJESnvne7HBZEReUcn2DDdX44,https://www.google.com/maps/place/?q=place_id:ChIJESnvne7HBZEReUcn2DDdX44,Cabaña Vista Alegre,Restaurante,"Calle Punta Pejerrey 190, Santiago de Surco 15038",944 467 705,+51 944 467 705,www.restaurante-vista-alegre.com,https://www.restaurante-vista-alegre.com/,4.5,780,Surco,-12.1133506,-76.9931569,Restaurante,False,9.251582129863266,19,False,5.36,Muy Bueno,Alto
833,ChIJTxMTffa3BZERn9QOu284cmU,https://www.google.com/maps/place/?q=place_id:ChIJTxMTffa3BZERn9QOu284cmU,Las Brisas del Ucayali,Restaurante,"Av. Jorge Chávez 689, Santiago de Surco 15049",(01) 2477294,+51 1 2477294,www.facebook.com,https://www.facebook.com/Restaurant-Las-Brisas-del-Ucayali-111394187247599/,4.2,436,Surco,-12.1455125,-77.0133343,Restaurante,False,11.477375917451367,22,False,4.95,Muy Bueno,Medio
834,ChIJnUZdYOvHBZERQwOU5-3HIO8,https://www.google.com/maps/place/?q=place_id:ChIJnUZdYOvHBZERQwOU5-3HIO8,Kilimanjaro Restaurante,Restaurante,"Av. Primavera 464, Santiago de Surco 15038",(01) 3859325,+51 1 3859325,No disponible,No disponible,4.1,2798,Surco,-12.1113932,-76.9889323,Restaurante,False,9.370034049423525,23,False,5.63,Muy Bueno,Muy Alto
837,ChIJA-ZpzIrHBZER3XKMtYzbp68,https://www.google.com/maps/place/?q=place_id:ChIJA-ZpzIrHBZER3XKMtYzbp68,Delicass,Restaurante,"Av. Caminos del Inca 1291, Santiago de Surco 15038",(01) 4405050,+51 1 4405050,delicass.com.pe,http://delicass.com.pe/,4.2,1674,Surco,-12.1225952,-76.9857914,Restaurante,False,10.562913607789266,8,False,5.49,Muy Bueno,Muy Alto
838,ChIJkcM1kv23BZERKJFirdQhePA,https://www.google.com/maps/place/?q=place_id:ChIJkcM1kv23BZERKJFirdQhePA,El Rincón del Asadd,Restaurante,"Av. República de Panamá 6501, Santiago de Surco 15048",(01) 5025320,+51 1 5025320,www.elrincondelasado.pe,http://www.elrincondelasado.pe/,4.4,654,Surco,-12.1305295,-77.0178126,Restaurante,False,9.741565738028541,19,False,5.23,Muy Bueno,Alto
839,ChIJO4ugeQDHBZERUr-yZxVNgPk,https://www.google.com/maps/place/?q=place_id:ChIJO4ugeQDHBZERUr-yZxVNgPk,Bisonte Casa Brava,Restaurante especializado en barbacoa,"V2Q8 JFJ, Av. Primavera, Lima 15037",No disponible,No disponible,bisontecasabrava.mesa247.pe,https://bisontecasabrava.mesa247.pe/,4.5,90,Surco,-12.1109202,-76.9838453,Bar/Pub,False,9.7012430620856,18,False,4.5,Muy Bueno,Bajo
840,ChIJHxWdoh64BZERR0dFYWrq7BE,https://www.google.com/maps/place/?q=place_id:ChIJHxWdoh64BZERR0dFYWrq7BE,El Viejo Surco,Restaurante,"Jr, Mariscal Caceres 165, Santiago de Surco 15049",(01) 2472019,+51 1 2472019,No disponible,No disponible,4.3,85,Surco,-12.146486,-77.00605999999999,Restaurante,False,11.834409076321561,14,False,4.36,Muy Bueno,Bajo
841,ChIJH1kpVfi5BZEREgO3ayqhXb4,https://www.google.com/maps/place/?q=place_id:ChIJH1kpVfi5BZEREgO3ayqhXb4,Siete Sopas,Restaurante,"Av Surco 659, Santiago de Surco 15049",No disponible,No disponible,instagram.com,https://instagram.com/sietesopas,4.1,1718,Surco,-12.140571,-76.9949609,Restaurante,False,11.724436006392493,11,False,5.44,Muy Bueno,Muy Alto
842,ChIJ_4rx2Vi5BZERZ3aLdxOFeVM,https://www.google.com/maps/place/?q=place_id:ChIJ_4rx2Vi5BZERZ3aLdxOFeVM,La Vaca Negra,Restaurante,"Ca. Mercaderes 322, Santiago de Surco 15039",946 011 385,+51 946 011 385,www.facebook.com,https://www.facebook.com/lavacanegrabg/,4.3,143,Surco,-12.1310907,-76.983338,Restaurante,False,11.486351713461538,13,False,4.57,Muy Bueno,Medio
844,ChIJf0KMePa3BZERhJN0JmGvQaI,https://www.google.com/maps/place/?q=place_id:ChIJf0KMePa3BZERhJN0JmGvQaI,Restaurant Doña Mary,Restaurante,"Av. Jorge Chávez 746, Santiago de Surco 15049",993 862 617,+51 993 862 617,No disponible,No disponible,4.1,114,Surco,-12.1461766,-77.0130774,Restaurante,False,11.556162426054804,20,False,4.36,Muy Bueno,Medio
845,ChIJx8O7oZTHBZERarn2juM-US4,https://www.google.com/maps/place/?q=place_id:ChIJx8O7oZTHBZERarn2juM-US4,Tanta Chacarilla,Restaurante peruano,"Av. Primavera 698, Santiago de Surco 15037",(01) 7436633,+51 1 7436633,tantaperu.com,http://tantaperu.com/,4.4,3560,Surco,-12.1111466,-76.98602559999999,Peruano,False,9.558546827001111,16,False,5.91,Muy Bueno,Muy Alto
847,ChIJr2GR3xm4BZER64Oygrzfa-M,https://www.google.com/maps/place/?q=place_id:ChIJr2GR3xm4BZER64Oygrzfa-M,La Ramadita de Surco,Restaurante,"Av Surco 225, Lima 15049",987 123 828,+51 987 123 828,whatsapp.com,https://whatsapp.com/channel/0029VaRNBvb1CYoTavSKpg04,4.2,135,Surco,-12.1458584,-76.9980276,Restaurante,False,12.106910559317479,20,False,4.49,Muy Bueno,Medio
849,ChIJY8GHEQ64BZERtvDWYZKArto,https://www.google.com/maps/place/?q=place_id:ChIJY8GHEQ64BZERtvDWYZKArto,Restaurante Los Morochucos,Restaurante,"Av. Santiago de Surco 3872, Santiago de Surco 15049",945 754 875,+51 945 754 875,www.facebook.com,https://www.facebook.com/LosMorochucosSurco,4.1,736,Surco,-12.1374258,-76.9953518,Restaurante,False,11.394152946057808,26,False,5.1,Muy Bueno,Alto
850,ChIJpUEvEi25BZERa88X2FkLHa4,https://www.google.com/maps/place/?q=place_id:ChIJpUEvEi25BZERa88X2FkLHa4,El Meson Del Chalan,Restaurante,"Av. Ayacucho 1210, Santiago de Surco 15039",927 271 456,+51 927 271 456,No disponible,No disponible,4.0,262,Surco,-12.1343192,-76.996128,Restaurante,False,11.048856204740764,19,False,4.63,Bueno,Medio
851,ChIJQa4yH4rHBZERgh0kfqKPGKM,https://www.google.com/maps/place/?q=place_id:ChIJQa4yH4rHBZERgh0kfqKPGKM,La Choza de La Anaconda,Restaurante,"Av. Caminos del Inca 1666, Santiago de Surco 15039",(01) 7754236,+51 1 7754236,No disponible,No disponible,4.2,763,Surco,-12.1267656,-76.98197429999999,Restaurante,False,11.187564089813774,23,False,5.18,Muy Bueno,Alto
852,ChIJ26nL3Ta4BZERDRWPuKAy4ng,https://www.google.com/maps/place/?q=place_id:ChIJ26nL3Ta4BZERDRWPuKAy4ng,Sunqu Sabor Criollo,Restaurante,"Mz. A, Lt. 1 00033, Av. Guardia Civil Sur, Santiago de Surco 15056",953 763 474,+51 953 763 474,www.facebook.com,https://www.facebook.com/SunquSaborCriollo,4.4,659,Surco,-12.1660933,-76.990425,Restaurante,False,14.502236739418208,19,False,5.24,Muy Bueno,Alto
853,ChIJQz-kJ0PHBZERwGnvqzEpPCI,https://www.google.com/maps/place/?q=place_id:ChIJQz-kJ0PHBZERwGnvqzEpPCI,La Cabrera El Polo,Restaurante,"Jiron El Polo 284 Urbanización Monterrico Surco Municipalidad Metropolitana de Lima, LIMA 33",(01) 6860788,+51 1 6860788,lacabreraperu.com,http://lacabreraperu.com/,4.3,544,Surco,-12.1072793,-76.9738843,Restaurante,False,10.206969299583353,18,False,5.1,Muy Bueno,Alto
854,ChIJo1xj62y4BZERA5AWhFGhja4,https://www.google.com/maps/place/?q=place_id:ChIJo1xj62y4BZERA5AWhFGhja4,La Buena Sartén,Restaurante,"Avenida Andrés Tinoco 480, Santiago de Surco, Lima 15039, Lima",(01) 4875482,+51 1 4875482,www.facebook.com,https://www.facebook.com/LaBuenaSarten/,4.1,277,Surco,-12.143411,-76.985568,Restaurante,False,12.502481412837378,15,False,4.71,Muy Bueno,Medio
855,ChIJb19mqIrHBZERXasWO8Zgqc4,https://www.google.com/maps/place/?q=place_id:ChIJb19mqIrHBZERXasWO8Zgqc4,Ozu - Asian Peruvian Cuisine,Restaurante,"Av. Alfredo Benavides 4862, Lima 15039",980 838 434,+51 980 838 434,ozu.mesa247.pe,https://ozu.mesa247.pe/,4.5,425,Surco,-12.1282473,-76.9868153,Restaurante,False,11.00707429665791,28,False,5.12,Muy Bueno,Medio
858,ChIJhWt9TuvHBZERU0fSg6v3Hnc,https://www.google.com/maps/place/?q=place_id:ChIJhWt9TuvHBZERU0fSg6v3Hnc,La Bistecca - Buffet Ilimitado Chacarilla,Buffet libre,"Av. Primavera 545, San Borja 15037",912 101 099,+51 912 101 099,www.labisteccalima.com,http://www.labisteccalima.com/,4.4,5060,Surco,-12.1104965,-76.98777,Otro,True,9.377143227931137,41,False,6.05,Muy Bueno,Muy Alto
859,ChIJqy0_5ZnHBZERrVBVC8c4rfU,https://www.google.com/maps/place/?q=place_id:ChIJqy0_5ZnHBZERrVBVC8c4rfU,Tintoretto,Restaurante,"Av. Primavera 1292, Santiago de Surco 15023",(01) 3443873,+51 1 3443873,No disponible,No disponible,4.4,519,Surco,-12.1101922,-76.9752051,Restaurante,False,10.316741096358093,10,False,5.14,Muy Bueno,Alto
860,ChIJ6xfjOKvHBZERmo9myMUs-IQ,https://www.google.com/maps/place/?q=place_id:ChIJ6xfjOKvHBZERmo9myMUs-IQ,Bon Beef Patio Panorama (Surco),Bar,"Av. Circunvalación del Golf los Incas 134, Santiago de Surco 15023",952 104 071,+51 952 104 071,linktr.ee,https://linktr.ee/BonBeefPeru,4.3,914,Surco,-12.0832696,-76.96842099999999,Bar/Pub,False,9.214740426047252,31,False,5.31,Muy Bueno,Alto
861,ChIJxWge_fDHBZERgSF9IaUZ2Oo,https://www.google.com/maps/place/?q=place_id:ChIJxWge_fDHBZERgSF9IaUZ2Oo,La Casa del Ceviche,Restaurante peruano,"C. Maria Reiche 183, Santiago de Surco 15038",946 187 690,+51 946 187 690,4sq.com,http://4sq.com/u1kT08,4.5,788,Surco,-12.1207135,-76.9962113,Peruano,False,9.735784151392885,19,False,5.37,Muy Bueno,Alto
862,ChIJuSKxCKXHBZERbEfDmIWD6IQ,https://www.google.com/maps/place/?q=place_id:ChIJuSKxCKXHBZERbEfDmIWD6IQ,El Corazón de Surco,Restaurante,"Jr. el Cortijo 103, Santiago de Surco 15023",981 175 757,+51 981 175 757,www.facebook.com,http://www.facebook.com/ElCorazonDeSurco,4.0,139,Surco,-12.0959771,-76.97325889999999,Restaurante,False,9.479850639944093,19,False,4.38,Bueno,Medio
863,ChIJFyh3TevHBZER2kDKMeAGeTA,https://www.google.com/maps/place/?q=place_id:ChIJFyh3TevHBZER2kDKMeAGeTA,Panchita - Chacarilla,Restaurante peruano,"Av. Primavera 557, San Borja LIMA 41",(01) 2425957,+51 1 2425957,panchita.pe,https://panchita.pe/,4.5,4908,Surco,-12.1105243,-76.9874827,Peruano,True,9.400284237001395,21,False,6.1,Muy Bueno,Muy Alto
864,ChIJkbQF74zHBZER3Ozs7Qy7s-s,https://www.google.com/maps/place/?q=place_id:ChIJkbQF74zHBZER3Ozs7Qy7s-s,Pizzería Zarelle - Surco,Pizzería,"Av. Aviación 4602, Santiago de Surco 15038",934 233 943,+51 934 233 943,No disponible,No disponible,4.3,309,Surco,-12.1223753,-76.99880610000001,Otro,False,9.745085330574142,24,False,4.87,Muy Bueno,Medio
865,ChIJh5Fn6ZjHBZERBbNF1nbgS74,https://www.google.com/maps/place/?q=place_id:ChIJh5Fn6ZjHBZERBbNF1nbgS74,La Piccolina,Restaurante italiano,"Av La Encalada 895, Santiago de Surco 15023",(01) 4343450,+51 1 4343450,No disponible,No disponible,4.3,1415,Surco,-12.1068507,-76.9717921,Italiano,False,10.35125379852692,12,False,5.48,Muy Bueno,Muy Alto
866,ChIJrQlbTgDHBZERe0it4Tv54NY,https://www.google.com/maps/place/?q=place_id:ChIJrQlbTgDHBZERe0it4Tv54NY,DCarbón Pollos y Parrillas,Restaurante peruano,"Av. Caminos del Inca 758, Santiago de Surco 15038",(01) 7482566,+51 1 7482566,www.dcarbon.com.pe,http://www.dcarbon.com.pe/,4.4,275,Surco,-12.1184639,-76.9893951,Peruano,False,9.956204402501108,26,False,4.89,Muy Bueno,Medio
867,ChIJCRm_NBS4BZEROuo7mBVgSEM,https://www.google.com/maps/place/?q=place_id:ChIJCRm_NBS4BZEROuo7mBVgSEM,Restaurante DGALA-Fusión,Restaurante,"C. Alfredo Icaza 126 Urb, Santiago de Surco 15054",943 563 457,+51 943 563 457,No disponible,No disponible,4.0,137,Surco,-12.1479285,-76.99195689999999,Restaurante,False,12.603783435818684,24,False,4.37,Bueno,Medio
870,ChIJhU9wqzvHBZERAIBmB5lULSQ,https://www.google.com/maps/place/?q=place_id:ChIJhU9wqzvHBZERAIBmB5lULSQ,Almacen Cevichería - Sede Surco,Restaurante,"Av. Alfredo Benavides 4850, Santiago de Surco 15000",913 239 659,+51 913 239 659,www.almacencevicheria.com,https://www.almacencevicheria.com/,4.6,91,Surco,-12.1281628,-76.9868949,Restaurante,False,10.994344454683375,31,False,4.57,Excelente,Bajo
871,ChIJv_PBaHa4BZERR4BTHZmoQB0,https://www.google.com/maps/place/?q=place_id:ChIJv_PBaHa4BZERR4BTHZmoQB0,La Esquina de Julito,Restaurante,"Calle Sacramento 173, Av. Alfredo Benavides 5403, Santiago de Surco 15039",(01) 2755073,+51 1 2755073,m.facebook.com,https://m.facebook.com/laesquinadejulito,4.3,84,Surco,-12.130124,-76.9801547,Restaurante,False,11.606875590401442,20,False,4.36,Muy Bueno,Bajo
872,ChIJI7i-ABC4BZERbgz_iY3DeSY,https://www.google.com/maps/place/?q=place_id:ChIJI7i-ABC4BZERbgz_iY3DeSY,Chifa Los Rosales,Restaurante,"Doña Rosa 148, Doña Rosa 150, Santiago de Surco 15049",937 192 814,+51 937 192 814,No disponible,No disponible,4.4,705,Surco,-12.140326,-76.9987834,Restaurante,False,11.513838266615387,17,False,5.26,Muy Bueno,Alto
873,ChIJcdmpmpnHBZEROaDLv5QJIyw,https://www.google.com/maps/place/?q=place_id:ChIJcdmpmpnHBZEROaDLv5QJIyw,Manka Muchik,Restaurante,"Monterrico, Av. Primavera 1462, Santiago de Surco 15023",(01) 2702596,+51 1 2702596,No disponible,No disponible,4.0,178,Surco,-12.1100895,-76.97368399999999,Restaurante,False,10.43244934835924,12,False,4.47,Bueno,Medio
874,ChIJI5SR3PLHBZERM4_kXiF3tWY,https://www.google.com/maps/place/?q=place_id:ChIJI5SR3PLHBZERM4_kXiF3tWY,Punto Azul,Restaurante,"Av. Caminos del Inca 853, Santiago de Surco 15038",(01) 2670745,+51 1 2670745,No disponible,No disponible,4.5,1531,Surco,-12.119233,-76.9884912,Restaurante,False,10.084575507962022,10,False,5.63,Muy Bueno,Muy Alto
875,ChIJ4XSYwKPHBZERHqlu_A69tKY,https://www.google.com/maps/place/?q=place_id:ChIJ4XSYwKPHBZERHqlu_A69tKY,Osaka El Polo II,Restaurante,"El Polo 660, Santiago de Surco 15023",(01) 4377320,+51 1 4377320,www.osakanikkei.com,http://www.osakanikkei.com/,4.6,746,Surco,-12.1023496,-76.97145499999999,Restaurante,False,10.06401366322355,16,False,5.41,Excelente,Alto
877,ChIJWzwNlnW4BZER8FWGZkg-xbY,https://www.google.com/maps/place/?q=place_id:ChIJWzwNlnW4BZER8FWGZkg-xbY,QUINTOAMAR,Marisquería,"Av. Alfredo Benavides 5156, Santiago de Surco 15039",(01) 5588074,+51 1 5588074,www.facebook.com,http://www.facebook.com/QUINTOAMAR,4.3,410,Surco,-12.1293822,-76.98343419999999,Otro,False,11.32545120752252,10,False,4.99,Muy Bueno,Medio
878,ChIJBbZeR63HBZERJxJNRyOGBX4,https://www.google.com/maps/place/?q=place_id:ChIJBbZeR63HBZERJxJNRyOGBX4,T.G.I. Fridays,Restaurante americano,"Jockey Plaza, Av. Javier Prado Este 4200, Santiago de Surco 15023",(01) 6449099,+51 1 6449099,fridaysperu.com,http://fridaysperu.com/,4.2,4004,Surco,-12.0851704,-76.9746371,Restaurante,False,8.704357041650056,14,False,5.84,Muy Bueno,Muy Alto
